,MSSubClass,MSZoning,LotShape,Neighborhood,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Foundation,BsmtQual,BsmtExposure,HeatingQC,CentralAir,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,SaleCondition,TotalFlrsF
382,0.2352941176470588,0.75,0.3333333333333333,0.625,0.6666666666666665,0.5,0.0327868852459016,0.2,1.0,0.75,0.75,1.0,1.0,0.5952672297341746,0.0,0.6666666666666666,0.0,0.2,0.8333333333333333,0.6666666666666666,0.5,0.4506346967559943,1.0,0.8,0.5952672297341746
383,0.1470588235294117,0.5,0.0,0.5,0.5555555555555556,0.25,0.9836065573770492,0.2,0.2,0.25,0.25,0.5,0.0,0.3018438022723937,0.0,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.5,0.2538787023977433,0.0,0.8,0.3018438022723937
384,0.2352941176470588,0.75,1.0,0.75,0.5555555555555556,0.5,0.2622950819672131,0.2,1.0,0.75,0.75,1.0,1.0,0.6247162485121884,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.8333333333333333,1.0,0.5,0.3533145275035261,1.0,0.8,0.6247162485121884
385,0.588235294117647,0.75,0.0,0.6666666666666666,0.7777777777777777,0.5,0.0983606557377049,0.2,1.0,0.75,0.25,1.0,1.0,0.4722012508700888,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8333333333333333,1.0,0.5,0.3032440056417489,1.0,0.8,0.4722012508700888
386,0.1764705882352941,0.75,0.0,0.2083333333333333,0.4444444444444445,0.25,0.180327868852459,0.0,1.0,0.5,0.25,0.5,1.0,0.4476755133245889,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4476755133245889
387,0.3529411764705882,0.75,0.0,0.2083333333333333,0.5555555555555556,0.625,0.5573770491803279,0.8,0.4,0.5,0.75,1.0,1.0,0.4295933906817688,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.25,0.2482369534555712,1.0,0.2,0.4295933906817688
388,0.0,0.75,0.3333333333333333,0.625,0.6666666666666665,0.5,0.1475409836065573,0.2,1.0,0.75,0.25,1.0,1.0,0.5263735054904308,0.0,0.6666666666666666,0.0,0.2,0.8333333333333333,0.6666666666666666,0.5,0.4069111424541607,1.0,0.8,0.5263735054904308
389,0.2352941176470588,0.75,0.0,0.9583333333333331,1.0,0.5,0.0163934426229508,0.2,1.0,1.0,0.75,1.0,1.0,0.6874572622672614,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.75,0.5966149506346967,1.0,1.0,0.6874572622672614
390,0.1764705882352941,0.75,0.0,0.2083333333333333,0.4444444444444445,0.875,0.9672131147540984,0.2,0.2,0.5,0.25,1.0,1.0,0.4985165108706324,0.3333333333333333,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.25,0.2708039492242595,1.0,0.8,0.4985165108706324
391,0.2352941176470588,0.75,0.3333333333333333,0.4583333333333333,0.5555555555555556,0.5,0.1311475409836065,0.2,1.0,1.0,0.25,1.0,1.0,0.6261623426197782,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,1.0,0.5,0.3949224259520451,1.0,0.8,0.6261623426197782
392,0.0,0.75,0.3333333333333333,0.4166666666666666,0.4444444444444445,0.75,0.8032786885245902,0.2,0.0,0.0,0.0,0.5,1.0,0.3435095839320374,0.0,0.3333333333333333,0.0,0.2,0.8333333333333333,0.6666666666666666,0.25,0.2073342736248236,1.0,0.8,0.3435095839320374
393,0.0588235294117646,0.75,0.0,0.125,0.3333333333333333,0.5,0.9344262295081968,0.2,0.4,0.5,0.25,0.5,1.0,0.3036440620276921,0.0,0.3333333333333333,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.2,0.3036440620276921
394,0.1764705882352941,0.75,0.0,0.1666666666666666,0.4444444444444445,0.625,0.9508196721311476,0.2,0.4,0.5,0.25,0.75,1.0,0.3997551703724062,0.0,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.25,0.1692524682651622,1.0,0.8,0.3997551703724062
395,0.0,0.75,0.0,0.2083333333333333,0.4444444444444445,0.625,0.9016393442622952,0.2,0.4,0.5,0.75,0.5,1.0,0.4355179498654475,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8333333333333333,0.3333333333333333,0.25,0.4203102961918195,1.0,0.8,0.4355179498654475
396,0.0,0.75,0.0,0.625,0.4444444444444445,0.5,0.6229508196721312,0.8,0.4,0.5,0.75,0.5,1.0,0.3482900658501044,0.0,0.3333333333333333,0.0,0.2,0.3333333333333333,0.6666666666666666,0.5,0.4231311706629055,1.0,0.8,0.3482900658501044
397,0.2352941176470588,0.75,0.0,0.4166666666666666,0.4444444444444445,0.5,0.7540983606557378,0.2,0.4,0.5,0.25,0.5,1.0,0.5982078142348839,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8333333333333333,0.6666666666666666,0.25,0.1861777150916784,1.0,0.8,0.5982078142348839
398,0.0588235294117646,0.25,0.0,0.0,0.4444444444444445,0.125,0.9508196721311476,0.2,0.2,0.25,0.25,0.75,1.0,0.4141685917812125,0.0,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.25,0.2383638928067701,0.0,0.2,0.4141685917812125
399,0.2352941176470588,1.0,0.0,0.7916666666666666,0.6666666666666665,0.5,0.0491803278688524,0.2,1.0,0.75,0.25,1.0,1.0,0.5429604128692902,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8333333333333333,1.0,0.5,0.308885754583921,1.0,0.8,0.5429604128692902
400,0.588235294117647,0.75,1.0,0.8333333333333333,0.7777777777777777,0.5,0.2131147540983606,0.2,1.0,0.75,0.25,1.0,1.0,0.4774584890367261,0.3333333333333333,1.0,0.6666666666666666,0.8,0.8333333333333333,1.0,0.5,0.3526093088857546,1.0,0.8,0.4774584890367261
401,0.0,0.75,0.3333333333333333,0.625,0.6666666666666665,0.5,0.0327868852459016,0.2,1.0,0.75,0.75,1.0,1.0,0.4834497839991818,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8333333333333333,1.0,0.5,0.2820874471086037,1.0,1.0,0.4834497839991818
402,0.0588235294117646,0.75,0.0,0.25,0.4444444444444445,0.875,0.1967213114754098,0.2,1.0,0.5,0.25,1.0,1.0,0.2473129563608833,0.0,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.25,0.1692524682651622,0.0,0.8,0.2473129563608833
403,0.2352941176470588,0.75,0.0,1.0,0.7777777777777777,0.5,0.1475409836065573,0.8,1.0,0.75,0.25,0.75,1.0,0.6768324073793832,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,1.0,0.5,0.2961918194640338,1.0,0.2,0.6768324073793832
404,0.2352941176470588,0.75,0.3333333333333333,0.5833333333333333,0.5555555555555556,0.5,0.1967213114754098,0.2,1.0,0.75,0.25,0.75,1.0,0.5479460854817253,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,1.0,1.0,0.5,0.2630465444287729,1.0,0.8,0.5479460854817253
405,0.0,0.75,0.3333333333333333,0.25,0.3333333333333333,0.375,0.2786885245901639,0.2,0.4,0.5,0.25,1.0,1.0,0.5585859936468549,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8333333333333333,0.3333333333333333,0.5,0.3455571227080395,1.0,0.8,0.5585859936468549
406,0.1764705882352941,0.75,0.0,0.3333333333333333,0.5555555555555556,0.5,0.9672131147540984,0.2,0.2,0.5,0.25,1.0,1.0,0.5627107751391058,0.0,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.25,0.1692524682651622,1.0,0.8,0.4422562541402217
407,0.2941176470588235,0.75,0.0,0.7083333333333333,0.5555555555555556,0.75,0.5409836065573771,0.2,0.2,0.75,0.25,1.0,1.0,0.5714510578987215,0.0,0.3333333333333333,0.0,0.2,0.8333333333333333,0.3333333333333333,0.25,0.2172073342736248,1.0,0.8,0.5714510578987215
408,0.2352941176470588,0.75,0.0,0.9583333333333331,0.6666666666666665,0.5,0.0327868852459016,0.2,1.0,1.0,0.25,1.0,1.0,0.662313447231067,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8333333333333333,0.6666666666666666,0.75,0.6678420310296191,1.0,1.0,0.662313447231067
409,0.2352941176470588,1.0,0.0,0.7916666666666666,0.7777777777777777,0.5,0.0163934426229508,0.2,1.0,1.0,0.25,1.0,1.0,0.646662647213565,0.3333333333333333,1.0,0.3333333333333333,0.8,0.8333333333333333,1.0,0.75,0.5895627644569816,1.0,1.0,0.646662647213565
410,0.0,0.75,0.0,0.2083333333333333,0.4444444444444445,0.25,0.8524590163934427,0.2,0.4,0.5,0.25,0.5,1.0,0.4741472298041538,0.0,0.3333333333333333,0.0,0.2,0.8333333333333333,0.3333333333333333,0.25,0.2468265162200282,1.0,0.2,0.4741472298041538
411,1.0,0.75,0.0,0.5833333333333333,0.4444444444444445,0.5,0.8524590163934427,0.8,0.4,0.5,0.5,0.5,0.0,0.4072028197383739,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8333333333333333,1.0,0.5,0.4033850493653032,1.0,0.8,0.4072028197383739
412,0.0,1.0,1.0,0.7916666666666666,0.6666666666666665,0.5,0.0327868852459016,0.2,1.0,1.0,0.75,1.0,1.0,0.5261342425266626,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,0.8333333333333333,1.0,0.5,0.3413258110014104,1.0,1.0,0.5261342425266626
413,0.0588235294117646,0.25,0.0,0.1666666666666666,0.4444444444444445,0.625,1.0,0.2,0.4,0.5,0.25,0.75,1.0,0.3976964820493678,0.0,0.3333333333333333,0.3333333333333333,0.8,0.3333333333333333,0.3333333333333333,0.5,0.2538787023977433,1.0,0.8,0.3976964820493678
414,0.2352941176470588,0.75,1.0,0.5,0.6666666666666665,0.5,0.2622950819672131,0.2,1.0,0.75,0.25,1.0,1.0,0.6498824324550618,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8333333333333333,0.3333333333333333,0.75,0.4781382228490832,1.0,0.8,0.6498824324550618
415,0.0,0.75,0.3333333333333333,0.5833333333333333,0.6666666666666665,0.5,0.0163934426229508,0.2,1.0,0.75,0.75,1.0,1.0,0.4914595664541132,0.0,0.6666666666666666,0.0,0.2,0.8333333333333333,1.0,0.5,0.2792665726375176,1.0,1.0,0.4914595664541132
416,0.2352941176470588,0.75,0.0,0.25,0.5555555555555556,0.75,0.4754098360655738,0.8,0.4,0.5,0.25,0.5,1.0,0.5069547564161785,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8333333333333333,1.0,0.5,0.310296191819464,1.0,0.8,0.5069547564161785
417,0.2941176470588235,0.75,0.3333333333333333,0.7083333333333333,0.5555555555555556,0.625,0.9508196721311476,0.8,0.2,0.75,0.25,0.5,0.0,0.7291904570340066,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.3333333333333333,0.3333333333333333,0.75,0.6093088857545839,0.0,0.8,0.7291904570340066
418,0.1764705882352941,0.75,0.0,0.2083333333333333,0.4444444444444445,0.625,0.9508196721311476,0.2,0.2,0.5,0.25,0.25,0.0,0.4324121329138686,0.3333333333333333,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.25,0.1692524682651622,0.5,0.0,0.4324121329138686
419,0.0,0.75,0.0,0.4166666666666666,0.4444444444444445,0.625,0.7049180327868853,0.2,0.4,0.5,0.25,1.0,1.0,0.4072028197383739,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.8333333333333333,0.3333333333333333,0.25,0.2143864598025388,1.0,0.8,0.4072028197383739
420,0.4117647058823529,0.25,0.0,0.4583333333333333,0.6666666666666665,0.5,0.180327868852459,0.2,1.0,0.75,1.0,1.0,1.0,0.492513964487923,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8333333333333333,1.0,1.0,0.5528913963328632,1.0,0.6000000000000001,0.492513964487923
421,0.0,0.75,0.3333333333333333,0.5416666666666666,0.5555555555555556,0.75,0.1639344262295081,0.2,0.4,0.75,0.25,0.75,1.0,0.5546334354491087,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8333333333333333,1.0,0.5,0.3730606488011283,1.0,0.8,0.5546334354491087
422,0.0,0.75,0.0,0.4583333333333333,0.4444444444444445,0.5,0.9016393442622952,0.8,0.4,0.5,0.25,1.0,1.0,0.3836569300489421,0.0,0.3333333333333333,0.0,0.2,0.8333333333333333,0.6666666666666666,0.5,0.3667136812411847,0.0,0.8,0.3836569300489421
423,0.2352941176470588,0.75,0.0,1.0,0.7777777777777777,0.5,0.180327868852459,0.2,1.0,0.75,0.25,0.75,1.0,0.7299984138643656,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8333333333333333,1.0,0.75,0.4908321579689704,1.0,0.8,0.7299984138643656
424,0.0,0.75,0.0,0.4166666666666666,0.5555555555555556,0.5,0.8688524590163935,0.2,0.4,0.75,0.25,0.75,1.0,0.451242773252289,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.8333333333333333,0.6666666666666666,0.25,0.2094499294781382,1.0,0.8,0.451242773252289
425,0.2352941176470588,0.25,0.0,0.1666666666666666,0.6666666666666665,0.875,0.2950819672131148,0.2,0.4,0.5,0.25,0.75,1.0,0.5041643130744138,0.0,0.3333333333333333,0.6666666666666666,0.8,0.3333333333333333,0.3333333333333333,0.25,0.1692524682651622,0.5,0.8,0.5041643130744138
426,0.3529411764705882,0.75,0.0,0.5,0.6666666666666665,0.5,0.3442622950819672,0.2,1.0,0.75,1.0,0.75,1.0,0.5637882973808255,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8333333333333333,1.0,0.5,0.4012693935119887,1.0,0.8,0.5637882973808255
427,0.0,0.75,0.3333333333333333,0.4166666666666666,0.3333333333333333,0.625,0.8524590163934427,0.8,0.4,0.5,0.25,1.0,1.0,0.3533970436305358,0.0,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.25,0.2482369534555712,1.0,0.8,0.3533970436305358
428,0.0,0.75,0.0,0.625,0.6666666666666665,0.5,0.0163934426229508,0.2,1.0,0.75,0.25,1.0,1.0,0.4547744193415424,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8333333333333333,0.6666666666666666,0.5,0.4428772919605077,1.0,1.0,0.4547744193415424
429,0.0,0.75,0.3333333333333333,0.875,0.5555555555555556,0.5,0.360655737704918,0.2,0.4,0.75,0.5,0.5,1.0,0.5099739805343169,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8333333333333333,0.3333333333333333,0.5,0.4062059238363892,1.0,0.8,0.5099739805343169
430,0.8235294117647058,0.25,0.0,0.0833333333333333,0.5555555555555556,0.5,0.6229508196721312,0.2,0.4,0.5,0.25,0.5,1.0,0.3832987018882576,0.0,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.25,0.1861777150916784,1.0,0.2,0.3832987018882576
431,0.1764705882352941,0.25,0.3333333333333333,0.1666666666666666,0.5555555555555556,0.75,0.180327868852459,0.2,0.2,0.5,0.25,0.75,1.0,0.451833834840833,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.451833834840833
432,0.8235294117647058,0.25,0.0,0.0833333333333333,0.4444444444444445,0.5,0.6065573770491803,0.2,0.4,0.5,0.25,1.0,1.0,0.4979985747920974,0.3333333333333333,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.5,0.310296191819464,1.0,0.8,0.4979985747920974
433,0.2352941176470588,0.75,0.3333333333333333,0.5833333333333333,0.5555555555555556,0.5,0.180327868852459,0.2,1.0,0.75,0.25,1.0,1.0,0.5550747958038622,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8333333333333333,1.0,0.5,0.3314527503526093,1.0,0.8,0.5550747958038622
434,0.9411764705882352,0.25,0.0,0.0416666666666666,0.3333333333333333,0.75,0.6065573770491803,0.2,0.4,0.75,0.75,0.75,1.0,0.224482436537984,0.3333333333333333,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.8,0.224482436537984
435,0.2352941176470588,0.75,1.0,0.625,0.6666666666666665,0.625,0.2295081967213114,0.2,1.0,0.75,0.75,1.0,1.0,0.5674275153968455,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8333333333333333,0.6666666666666666,0.5,0.38787023977433,1.0,0.8,0.5674275153968455
436,0.1764705882352941,0.25,0.0,0.1666666666666666,0.5555555555555556,0.875,0.9344262295081968,0.2,0.2,0.25,0.25,0.5,1.0,0.4273854013921245,0.0,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.5,0.310296191819464,1.0,0.8,0.4273854013921245
437,0.1470588235294117,0.25,0.0,0.125,0.5555555555555556,0.75,0.0983606557377049,0.2,1.0,0.5,0.25,0.75,1.0,0.3522250372185227,0.0,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.25,0.1269393511988716,1.0,0.8,0.3522250372185227
438,0.0588235294117646,0.75,0.0,0.7083333333333333,0.4444444444444445,0.625,0.0983606557377049,0.2,1.0,0.5,0.25,0.5,0.0,0.2587085333998504,0.0,0.6666666666666666,0.3333333333333333,0.8,0.3333333333333333,0.3333333333333333,0.25,0.2482369534555712,0.5,0.8,0.2587085333998504
439,0.1764705882352941,0.75,0.0,0.2083333333333333,0.5555555555555556,0.875,0.1639344262295081,0.2,0.2,0.5,0.5,0.75,1.0,0.451242773252289,0.0,0.6666666666666666,0.0,0.2,0.3333333333333333,0.3333333333333333,0.5,0.3723554301833568,1.0,0.8,0.451242773252289
440,0.0,0.75,0.0,0.9583333333333331,1.0,0.5,0.0327868852459016,0.8,1.0,1.0,1.0,1.0,1.0,0.6979195877686513,0.3333333333333333,1.0,0.6666666666666666,0.8,0.8333333333333333,1.0,0.75,0.4739069111424541,1.0,0.8,0.6979195877686513
441,0.4117647058823529,0.75,0.0,0.2083333333333333,0.3333333333333333,0.375,0.8852459016393444,0.2,0.4,0.5,0.25,0.5,0.0,0.5169202119872112,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.8,0.5169202119872112
442,0.1764705882352941,0.25,0.0,0.125,0.4444444444444445,0.75,0.2786885245901639,0.2,1.0,0.5,0.25,0.5,1.0,0.5481710459207503,0.0,0.3333333333333333,0.3333333333333333,0.8,0.3333333333333333,0.3333333333333333,0.5,0.2538787023977433,0.5,0.8,0.5481710459207503
443,0.588235294117647,0.75,0.0,0.6666666666666666,0.6666666666666665,0.5,0.0163934426229508,0.2,1.0,1.0,0.75,1.0,1.0,0.4691214901728271,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8333333333333333,1.0,0.75,0.4569816643159379,1.0,1.0,0.4691214901728271
444,0.2352941176470588,0.75,0.0,0.625,0.6666666666666665,0.5,0.2295081967213114,0.2,1.0,0.75,0.25,1.0,1.0,0.616469947871602,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8333333333333333,0.3333333333333333,0.5,0.347672778561354,1.0,0.8,0.616469947871602
445,0.0,0.75,0.0,0.2083333333333333,0.5555555555555556,0.5,0.8852459016393444,0.8,0.4,0.5,0.25,0.25,1.0,0.5733410905966272,0.0,0.3333333333333333,0.3333333333333333,0.8,0.8333333333333333,0.3333333333333333,0.5,0.3385049365303244,1.0,0.8,0.5733410905966272
446,0.0,0.75,0.3333333333333333,0.4166666666666666,0.5555555555555556,0.625,0.1475409836065573,0.2,0.4,0.5,0.25,1.0,1.0,0.612742302436617,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8333333333333333,1.0,0.5,0.4076163610719323,1.0,0.8,0.612742302436617
447,0.2352941176470588,0.75,0.3333333333333333,0.5833333333333333,0.6666666666666665,0.5,0.1311475409836065,0.2,1.0,0.75,0.25,0.75,1.0,0.6123673683491115,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8333333333333333,1.0,0.5,0.3039492242595204,1.0,0.8,0.6123673683491115
448,0.1764705882352941,0.25,0.0,0.0,0.5555555555555556,0.625,0.9344262295081968,0.2,0.2,0.5,0.25,0.5,1.0,0.5008378844987487,0.0,0.3333333333333333,0.3333333333333333,0.8,0.3333333333333333,0.3333333333333333,0.25,0.1396332863187588,0.0,0.8,0.5008378844987487
449,0.1764705882352941,0.25,0.0,0.1666666666666666,0.2222222222222222,0.75,0.0983606557377049,0.2,0.4,0.5,0.25,1.0,1.0,0.4473766115083726,0.0,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.25,0.2172073342736248,1.0,0.8,0.4473766115083726
450,0.0588235294117646,0.25,0.0,0.1666666666666666,0.5555555555555556,0.875,0.0327868852459016,0.8,0.2,0.5,0.25,1.0,1.0,0.31469275143971,0.0,0.6666666666666666,0.0,0.2,0.3333333333333333,0.3333333333333333,0.25,0.1904090267983074,0.0,0.8,0.31469275143971
451,0.0,0.75,0.3333333333333333,0.75,0.6666666666666665,0.5,0.5245901639344263,0.2,0.4,0.75,1.0,0.5,1.0,0.5390591376925742,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6000000000000001,0.8333333333333333,0.3333333333333333,0.5,0.4062059238363892,1.0,0.8,0.5390591376925742
452,0.2352941176470588,0.75,0.3333333333333333,0.875,0.5555555555555556,0.5,0.180327868852459,0.8,1.0,1.0,0.25,1.0,1.0,0.5871026334794323,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8333333333333333,1.0,0.5,0.2976022566995768,1.0,0.8,0.5871026334794323
453,0.2352941176470588,1.0,0.0,0.7916666666666666,0.7777777777777777,0.5,0.0327868852459016,0.2,1.0,0.75,0.25,1.0,1.0,0.551973646389059,0.0,0.6666666666666666,0.0,0.2,0.8333333333333333,0.6666666666666666,0.5,0.4767277856135402,1.0,0.8,0.551973646389059
454,0.4117647058823529,0.75,0.0,0.4583333333333333,0.4444444444444445,0.5,0.5081967213114754,0.2,0.4,0.5,0.25,0.5,1.0,0.5814165134697542,0.6666666666666666,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.5,0.3949224259520451,1.0,0.4,0.5814165134697542
455,0.0,0.75,0.0,0.5416666666666666,0.6666666666666665,0.625,0.5737704918032788,0.8,0.4,0.5,0.25,0.25,1.0,0.4645934247848591,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8333333333333333,0.3333333333333333,0.5,0.3723554301833568,1.0,0.8,0.4645934247848591
456,0.2941176470588235,0.25,0.0,0.1666666666666666,0.4444444444444445,0.5,0.9672131147540984,0.2,0.2,0.5,0.25,0.25,0.0,0.492513964487923,0.0,0.3333333333333333,0.0,0.2,0.3333333333333333,0.3333333333333333,0.75,0.3617771509167842,1.0,0.2,0.492513964487923
457,0.0,0.75,0.3333333333333333,0.75,0.3333333333333333,0.625,0.2459016393442623,0.6000000000000001,0.4,0.75,1.0,1.0,1.0,0.5678532077207139,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8,0.8333333333333333,1.0,0.5,0.3730606488011283,1.0,0.8,0.5678532077207139
458,0.2941176470588235,0.25,0.0,0.1666666666666666,0.7777777777777777,0.75,0.2131147540983606,0.8,1.0,0.5,0.25,0.25,1.0,0.5684907872476717,0.0,0.6666666666666666,0.3333333333333333,0.8,0.3333333333333333,0.3333333333333333,0.25,0.1607898448519041,1.0,0.8,0.5684907872476717
459,0.1764705882352941,0.75,0.3333333333333333,0.125,0.4444444444444445,0.375,0.9836065573770492,0.2,0.4,0.5,0.25,0.5,1.0,0.453307182570164,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.25,0.2482369534555712,1.0,0.8,0.453307182570164
460,0.2352941176470588,1.0,0.3333333333333333,0.7916666666666666,0.7777777777777777,0.5,0.0163934426229508,0.2,1.0,0.75,0.25,1.0,1.0,0.6214407595691909,0.3333333333333333,0.3333333333333333,0.0,0.2,1.0,1.0,0.5,0.389280677009873,1.0,1.0,0.6214407595691909
461,0.2941176470588235,0.75,0.0,0.3333333333333333,0.6666666666666665,1.0,0.0491803278688524,0.2,1.0,0.75,0.25,1.0,1.0,0.43272394455014,0.3333333333333333,0.6666666666666666,0.0,0.2,0.3333333333333333,0.6666666666666666,0.5,0.4062059238363892,1.0,0.8,0.43272394455014
462,0.0,0.75,0.3333333333333333,0.25,0.4444444444444445,0.5,0.7377049180327869,0.2,0.4,0.5,0.25,0.75,1.0,0.3362155053427145,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.25,0.2538787023977433,1.0,0.8,0.3362155053427145
463,0.2941176470588235,0.75,0.3333333333333333,0.7083333333333333,0.5555555555555556,0.75,0.2295081967213114,0.8,0.4,0.5,0.25,0.25,1.0,0.5672144769812251,0.0,0.3333333333333333,0.3333333333333333,0.8,0.3333333333333333,0.3333333333333333,0.25,0.1692524682651622,1.0,0.8,0.5672144769812251
464,0.0,0.75,0.0,0.625,0.4444444444444445,0.5,0.5245901639344263,0.2,0.4,0.75,0.25,0.5,1.0,0.4018019472209433,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.8,0.4018019472209433
465,0.588235294117647,0.25,0.0,0.6666666666666666,0.6666666666666665,0.5,0.0491803278688524,0.8,1.0,0.75,0.25,1.0,1.0,0.5104746887261151,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8333333333333333,1.0,0.5,0.2806770098730606,1.0,0.8,0.5104746887261151
466,0.0,0.75,0.0,0.4166666666666666,0.6666666666666665,0.5,0.6229508196721312,0.6000000000000001,0.4,0.5,1.0,0.5,1.0,0.4744243549874967,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.8333333333333333,0.3333333333333333,0.5,0.3709449929478138,1.0,0.8,0.4744243549874967
467,0.2941176470588235,0.75,0.0,0.4166666666666666,0.4444444444444445,0.75,0.2131147540983606,0.2,0.4,0.5,0.25,1.0,1.0,0.5637882973808255,0.0,0.6666666666666666,0.6666666666666666,0.8,0.8333333333333333,0.3333333333333333,0.25,0.2200282087447108,1.0,0.8,0.5637882973808255
468,0.0,0.75,0.3333333333333333,0.9583333333333331,0.7777777777777777,0.5,0.0327868852459016,0.2,1.0,0.75,0.25,1.0,1.0,0.5616299607375463,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8333333333333333,0.6666666666666666,0.75,0.6107193229901269,1.0,0.8,0.5616299607375463
469,0.2352941176470588,0.75,0.3333333333333333,0.5,0.5555555555555556,0.5,0.2622950819672131,0.2,1.0,0.75,0.25,1.0,1.0,0.5777122882260084,0.0,0.6666666666666666,0.0,0.2,0.8333333333333333,0.6666666666666666,0.5,0.3568406205923836,1.0,0.8,0.5777122882260084
470,0.588235294117647,0.75,0.3333333333333333,0.9166666666666666,0.7777777777777777,0.5,0.4262295081967213,0.2,1.0,0.75,0.75,0.5,1.0,0.5318323567879295,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8333333333333333,0.6666666666666666,0.5,0.3723554301833568,1.0,0.8,0.5318323567879295
471,0.2352941176470588,0.75,0.0,0.5416666666666666,0.6666666666666665,0.625,0.5081967213114754,0.4,0.4,0.75,0.25,0.5,1.0,0.6276025493050348,0.0,0.3333333333333333,0.3333333333333333,0.8,0.8333333333333333,0.6666666666666666,0.5,0.3765867418899858,1.0,0.8,0.6276025493050348
